12.519718318163344 13.005227990312166 13.80614399880544
2.4348472721303667 2.559698607154544 1.864426199828906
2.296781011125107 2.391283443198498 2.4591720321795774
20.785775276727822 19.588625651431975 16.96203039277935
92.48934065152976 104.44738409153153 105.3443043412274
2.070933151805273 2.152561258234852 2.8690000910596143
1.7755782181195663 1.658986460387836 3.0308943288341688
0.38806523177929564 0.38555513845822204 0.29148655699427684
1.4499900317157361 1.5395432798130895 1.9224586826763006
4.159286308163207 5.630742988504232 5.8446079401994675
0.943252549461462 0.8942534871425076 1.0817298768133345
2.483388117761415 2.4270151647033438 3.0681769275604056
462.3708331015359 749.8877030564672 1225.5785956404686
